SAIC,"Reston, Virginia (Headquarters)",http://www.saic.com,Premier Consulting Partner,"SAIC® is a premier technology integrator solving our nation's most complex challenges across the defense, space, federal civilian, and intelligence markets. Our offerings include high-end solutions in systems engineering and integration and enterprise IT. Headquartered in Reston, Virginia, SAIC has approximately 23,000 employees and annual revenues of about $6.5 billion.","DevOps,Government","Authorized Commercial Reseller,Authorized Government Reseller,AWS Public Sector Partner: Government, Education","AWS Certified DevOps Engineer - Professional,AWS Certified Security - Specialty,AWS Certified SysOps Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Big Data - Specialty,AWS Certified Cloud Practitioner,AWS Certified Advanced Networking - Specialty","Big Data, Analytics, Batch Processing &,Content Delivery,Database & Data Warehouse,Dev & Test,High Performance Computing (HPC),Mobile,Security & Compliance,Storage (Backup, Recovery & Asset Storag,Web & Web Apps","Government, Education & Public Services","Education,Government,Enterprise,Government - Local,Government - National,Mid-size Business,Non-Profit","Apache,Flash Media Server,Hadoop,IBM,JBOSS,Linux,Microsoft .NET,Microsoft Exchange,Microsoft SharePoint,Microsoft SQL,MySql,Oracle Apps,Oracle DB,Oracle Middleware,PHP,Ruby,SAP,System Management","Assessment / Jumpstart Pkg,Cloud Migration Services,Custom Application Development,Managed Service Provider,Strategic / IT Consulting,Systems Integration",,b'https://aws.amazon.com/partners/find/partnerdetails/?n=SAIC&id=001E000000VrVNJIA3'
Fortinet,"Sunnyvale, CA (Headquarters)",http://www.fortinet.com,Advanced Technology Partner,"Fortinet (NASDAQ: FTNT) secures the largest enterprise, service provider, and government organizations around the world. Fortinet's Security Fabric architecture addresses the most critical security challenges, whether in networked, application, AWS cloud workloads or mobile environments. Fortinet ranks #1 in the most hardware and virtual based security appliances shipped worldwide.",Security,"AWS Marketplace Seller,AWS Public Sector Partner: Government, Education","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate","Security & Compliance,Storage (Backup, Recovery & Asset Storag,GDPR Practice",Software & Internet,"Education,Government,Small Business,Enterprise,Mid-size Business","Network Infrastructure,Security",Monitoring,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Fortinet&id=001E000000XcehaIAB'
Intel,"Santa Clara, CA (Headquarters)",https://aws.amazon.com/intel/,Advanced Technology Partner,"Intel Security solutions deliver the highest levels of threat visibility and antimalware protection, including comprehensive system and endpoint protection, network security, cloud security, database security, endpoint detection and response, and data protection. Our complete security solutions extend beyond virus software and antimalware protection to server security, SIEM, and intrusion preventi",IoT,"AWS Marketplace Seller,AWS Public Sector Partner: Government","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional",Security & Compliance,Software & Internet,"Application Development,Databases & Caching,Security","Monitoring,Testing","HPC,Storage & Backup",,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Intel&id=001E000000aSLc8IAG'
Sophos,"Burlington, MA (Headquarters)",http://www.sophos.com,Advanced Technology Partner,"Sophos integrates with AWS services for automated deployment and configuration. Sophos UTM helps protect AWS environments with stateful network packet inspection, IPS, Layer 7 application control, VPN connectivity, and a WAF, plus logging and reporting. Sophos UTM is available with support for Auto Scaling.",Security,"AWS Marketplace Seller,AWS Public Sector Partner: Government","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate","Security & Compliance,GDPR Practice",Software & Internet,"Education,Enterprise,Government - Local,Government - National,Mid-size Business,Non-Profit,Startup","Network Infrastructure,Security",Testing,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Sophos&id=001E000000beHacIAE'
COREXPERT+TEAMWORK,"Lyon, Rhone (Headquarters)",http://www.corexpert.net,Advanced Consulting Partner,"Corexpert is a 12 years experimented Cloud-Native company. AWS Advanced Consulting Partner and Channel Reseller. Corexpert joined TeamWork Group and deploy AWS competency in all of our 15 locations world-wide. With a strong commitment on SAP workloads, Big-Data and Web Stacks and massive migration to AWS. We have +65 certifications, and strong skills on Managed Services and can deliver globally",SAP,"Amazon Aurora MySQL-compatible edition,Amazon CloudFront,Amazon DynamoDB,Amazon Redshift,AWS Database Migration Service,AWS Lambda","Authorized Commercial Reseller,Well Architected",,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=COREXPERT%2BTEAMWORK&id=001E000000pbhc9IAA'
BMLL Technologies Ltd.,"London, , (Headquarters)",https://www.bmlltech.com,Advanced Technology Partner,"Platform and apps for pattern recognition in L3 order book data, inc equity, futures, options best-x, book simulation, market impact analytics and surveillance.","Data & Analytics,Financial Services,Machine Learning",AWS Public Sector Partner: Education,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional","Big Data, Analytics, Batch Processing &,High Performance Computing (HPC),Value (Cost Savings/TCO),Web & Web Apps",Business & Consumer Services,"Enterprise,Mid-size Business",Application Development,Business Intelligence,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=BMLL%20Technologies%20Ltd.&id=001E000000zK8VUIA0'
ThingLogix Inc,"Belmont, California (Headquarters)",http://www.thinglogix.com,Advanced Technology Partner,"ThingLogix is a provider of Internet-of-things (IoT) solutions, Serverless Rapid Application Development, and advisory services. Foundry, a low-code PaaS, simplifies, accelerates, and optimizes the development, deployment, and operation of market-facing IoT or Serverless solutions architected on Amazon Web Services (AWS). Our advisory and development services accelerate customer's adoption of IoT.",IoT,"Authorized Commercial Reseller,AWS Public Sector Partner: Government, Nonprofit","AWS Certified Solutions Architect - Professional,AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate","Big Data, Analytics, Batch Processing &,Business Applications - Other,Dev & Test,Internet of Things (IoT),Mobile,Value (Cost Savings/TCO),Web & Web Apps",Software & Internet,"Enterprise,Government - Local,Government - National,Mid-size Business,Non-Profit,Startup","MySql,System Management","Cloud Migration Services,Custom Application Development,Managed Service Provider,Strategic / IT Consulting,Systems Integration,Assessments","Application Development,Application Stacks",b'https://aws.amazon.com/partners/find/partnerdetails/?n=ThingLogix%20Inc&id=001E0000016VpqJIAS'
Armor,"RICHARDSON, Texas (Headquarters)",http://www.armor.com,Advanced Technology Partner,"Armor Anywhere delivers managed security and compliance for AWS. Built for Amazon EC2, Amazon CloudWatch and AWS CloudTrail, Armor Anywhere helps IT and security teams by consolidating best-of-breed security tools for unified visibility and control. Watch Armor for AWS in action.",Security,"AWS Marketplace Seller,AWS Public Sector Partner: Government, Education","AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate","Dev & Test,Security & Compliance,Value (Cost Savings/TCO),Web & Web Apps,GDPR Practice",Software & Internet,"Education,Government,Small Business,Enterprise,Mid-size Business,Non-Profit,Startup","Linux,System Management","Managed Service Provider,Assessments","Application Stacks,Security",b'https://aws.amazon.com/partners/find/partnerdetails/?n=Armor&id=001E0000019GucOIAS'
Idexcel,"Herndon, VA (Headquarters)",http://www.idexcel.com,Advanced Consulting Partner,"Idexcel is a Professional Services and Technology Solutions provider, specializing in Cloud, Application Modernization and Data Services. Over the past 20 years, Idexcel has helped clients achieve their objectives by delivering high-quality consulting services.","DevOps,Financial Services",Amazon EC2 for Microsoft Windows,"Authorized Commercial Reseller,AWS Public Sector Partner,Well Architected",,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Idexcel&id=001E000000e1EYNIA2'
CORECOMPETE,"Durham, NC (Headquarters)",http://www.corecompete.com,Advanced Consulting Partner,"We help enterprises to accelerate Big Data Initiatives by: Modernizing Data and Analytics platforms using Elastic Cloud infrastructure, Bringing together Domain expertise, Analytics innovation, Technology know-how, and Agile Delivery Methodolog, y Building systems that leverage ML and AI to automate routine tasks and judgment-oriented decision making",Data & Analytics,"Amazon EMR,Amazon RDS for PostgreSQL,Amazon Redshift","Authorized Commercial Reseller,Managed Service Provider",,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=CORECOMPETE&id=001E000000fhEu7IAE'
Ippon Technologies,"Paris, Ile de France (Headquarters)",http://www.ippon.tech,Advanced Consulting Partner,"Looking to create business value faster with AWS Big Data, Containers, Server-less or Machine Learning services? Losing ground in the Cloud, multiple services for same use-case, which AZ? AWS has become a mainstream platform for new apps, data processing, storage, analysis and distribution. And Ippon can help you achieve this business value delivering hi-quality new services fast.",Data & Analytics,AWS Lambda,"AWS Public Sector Partner: Government,Well Architected",,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Ippon%20Technologies&id=0010L00001iWx29QAC'
Base2Services,"Melbourne, Victoria (Headquarters)",http://www.base2services.com,Advanced Consulting Partner,"base2Services provides DevOps as a Service to development teams and organisations to help them build and manage innovative, scalable and agile cloud based solutions. With 10+ years of experience working with AWS and DevOps practices, we help customers migrate, automate and optimise application infrastructure on AWS, integrating CI/CD tools and repeatable processes, and providing 24/7 support.",DevOps,"Authorized Commercial Reseller,Authorized Government Reseller,AWS Public Sector Partner: Government","AWS Certified DevOps Engineer - Professional,AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional","Big Data, Analytics, Batch Processing &,Business Applications - Microsoft,Business Applications - Other,Content Delivery,Database & Data Warehouse,Dev & Test,High Availability,High Performance Computing (HPC),Internet of Things (IoT),Security & Compliance,Storage (Backup, Recovery & Asset Storag,Value (Cost Savings/TCO),Web & Web Apps",Software & Internet,"Education,Government,Enterprise,Government - Local,Government - National,Mid-size Business,Startup","Apache,Flash Media Server,Hadoop,JBOSS,Linux,Microsoft .NET,Microsoft SharePoint,Microsoft SQL,MySql,Oracle Apps,Oracle DB,Oracle Middleware,PHP,Ruby,System Management","Assessment / Jumpstart Pkg,Cloud Migration Services,Custom Application Development,Managed Service Provider,Strategic / IT Consulting,Systems Integration,Training,Assessments",,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Base2Services&id=001E000000NaBHCIA3'
