The Autonomous Collective,"Hamilton, Queensland (Headquarters)",http://www.theac.com.au,Select Consulting Partner,"With 10 years experience in designing and delivering AWS solutions, we have a gained a grounded knowledge in initial AWS setup and migrations to get started in the wonderful world of the AWS cloud. Once established properly in AWS, the next steps are much easier to make. Our belief is that any solution sought must have a balance to meet the requirements of timeframe, budget, and requirements.","AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=The%20Autonomous%20Collective&id=0010L00001u4gRlQAI
PT Advotics Teknologi Global,"Jakarta Selatan, DKI Jakarta (Headquarters)",http://www.advotics.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=PT%20Advotics%20Teknologi%20Global&id=0010L00001u4gVdQAI
Objectivity Ltd,"Coventry, West Midlands (Headquarters)",http://www.objectivity.co.uk,Select Consulting Partner,"Our goal is to allow our clients to grow as fast as possible without destroying what they already have. For our clients this means that we provide flexible resourcing with a consistent quality of work. We are experienced in: AWS Consulting, IoT, Mobile Application Development, Low Code, Chatbots, Bespoke Solutions and we are Gold Microsoft Partner.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Objectivity%20Ltd&id=0010L00001u4gahQAA
"Japan Computer System Service co.,ltd","Utsunomiya, Tochigi (Headquarters)",http://www.jcom-net.co.jp,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Japan%20Computer%20System%20Service%20co.%2Cltd&id=0010L00001u4gcnQAA
Ross Video Limited,"Iroquois, Ontario (Headquarters)",http://www.rossvideo.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ross%20Video%20Limited&id=0010L00001u4iFRQAY
MontyCloud Inc,"Woodinville, Washington (Headquarters)",http://www.MontyCloud.com,Select Consulting Partner,"MontyCloud delivers solutions to meet the infrastructure, resource and process needs of hybrid and public cloud environments. Our team of certified engineers design, automate and manage custom AWS infrastructure with expertise in complex architecture across industries with high security and compliance requirements.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MontyCloud%20Inc&id=0010L00001u4j8VQAQ
"LlamaZOO Interactive, Inc.","Victoria, British Columbia (Headquarters)",http://www.llamazoo.com,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=LlamaZOO%20Interactive%2C%20Inc.&id=0010L00001u4j8zQAA
"Lightwell Co.,Ltd.","台東区, 東京都 (Headquarters)",http://www.lightwell.co.jp/,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Lightwell%20Co.%2CLtd.&id=0010L00001u4l09QAA
"Beijing Yingtong Technology co.,LTD","北京, Beijing (Headquarters)",http://www.yingtongkeji.cn,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Beijing%20Yingtong%20Technology%20co.%2CLTD&id=0010L00001u4lQPQAY
Measurence,"New York, New York (Headquarters)",https://www.measurence.com,Select Technology Partner,Measurence is an IoT / Data&Analytics company. We have developed an end-to-end platform to collect offline data with sensors and transform it into actionable analytics.,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Measurence&id=0010L00001u4mNOQAY
"Create Internet Technology CO., LTD.","郑州, Henan (Headquarters)",http://www.create.com.cn,Select Consulting Partner,,AWS Certified Solutions Architect - Professional,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Create%20Internet%20Technology%20CO.%2C%20LTD.&id=0010L00001u4nPyQAI
Amitron B.V.,"Rotterdam, Zuid Holland (Headquarters)",http://www.amitron.nl,Select Consulting Partner,"CyberSecurity specialist. Standard and advanced Security solution. Technical and non technical Security Advice, design, implementation, configuration, Servicedesk, comanaged, fullymanaged Service Provider. WAS security solution and third parties (ISV), Trend Micro, Fortinet, Gemalto, Bitglass, Zscaler, Okta.","AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Amitron%20B.V.&id=0010L00001u4o4aQAA
Renesas Electronics Corporation,"江東区, 東京都 (Headquarters)",https://www.renesas.com/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Renesas%20Electronics%20Corporation&id=0010L00001u4o5EQAQ
cPanel,"Houston, Texas (Headquarters)",https://www.cpanel.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=cPanel&id=0010L00001u4oc4QAA
Ashampoo Systems GmbH & Co. KG,"Oldenburg, Lower Saxony (Headquarters)",https://www.ashampoo-systems.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ashampoo%20Systems%20GmbH%20%26%20Co.%20KG&id=0010L00001u4ru7QAA
Geolytica inc,"Ottawa, Ontario (Headquarters)",https://geocode.xyz,Select Technology Partner,"We geoparse locations from free form text and geocode the result to accurate coordinates. We also do sentiment analysis of text. Reverse geocode coordinates to locations, zip / postal codes and more information about the place. Use our API for geodata cleanup and standardization, autocomplete, geocoding, geoparsing and ip address geolocation.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Geolytica%20inc&id=0010L00001u4s89QAA
Skymantle Technologies Inc,"Toronto, Ontario (Headquarters)",http://www.skymantle.com,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Skymantle%20Technologies%20Inc&id=0010L00001u4sTWQAY
Rip City Software,"Hillsboro, Oregon (Headquarters)",https://www.ripcitysoftware.com,Select Consulting Partner,"Rip City Software has extensive experience building and running mission critical systems on public and hybrid infrastructure across multiple industries. Rip City Software leverages a DevOps model to deliver cloud native applications, CI/CD pipelines, and resilient systems. We work with clients of all sizes, from startups to enterprise customers, to help implement their cloud computing strategy.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Rip%20City%20Software&id=0010L00001u4umYQAQ
Kalisio,"CASTELNAUDARY, Occitanie (Headquarters)",https://www.kalisio.com/,Select Technology Partner,"At Kalisio, we believe there is a better way to exploit the geospatial information. A more valuable, a collaborative way where customers are earned rather than bought. Need a support to face the new challenges of geospatial applications ? We are very enthusiastic to accompany you through our solutions and expertise to powers up your business.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Kalisio&id=0010L00001u4vDPQAY
Grit Seed,"Buffalo, New York (Headquarters)",http://www.43connect.com,Select Consulting Partner,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified DevOps Engineer - Professional,AWS Certified Solutions Architect - Professional,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Grit%20Seed&id=0010L00001u4wMoQAI
The Agile Monkeys SL,"NEW YORK CITY, New York (Headquarters)",http://www.theam.io,Select Consulting Partner,,"AWS Certified Solutions Architect - Associate,AWS Certified Cloud Practitioner",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=The%20Agile%20Monkeys%20SL&id=0010L00001u4xV5QAI
"negocia,Inc.","中央区新富, 東京都 (Headquarters)",http://negocia.jp,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=negocia%2CInc.&id=0010L00001u4xkKQAQ
Cloudivize Technologies,"Kfar Sava, Israel (Headquarters)",https://www.cloudivize.com,Select Technology Partner,Cloudivize connects to the customer AWS account and provides: Visual graphical view of all AWS assets. All regions at one holistic view. Visually tracing relationships between assets. Interactive view (up-to-date) on AWS account. Asset Operation at deployment context. Clear asset cost. And more....,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Cloudivize%20Technologies&id=0010L00001u4y1KQAQ
"Vimware, Inc.","Burbank, California (Headquarters)",https://www.vimware.com,Select Consulting Partner,"Los Angeles based IT strategy and services company focusing on software development for web, voice and database applications.. We provide end-to-end services to clients including software, website and app development, product management and database optimization. We have worked extensively with the following AWS services: EC2, S3, Cloudfront, Route 53, IAM, RDS, SES, Cloudtrail and VPC.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Vimware%2C%20Inc.&id=0010L00001u4yyqQAA
Thunder Technologies LLC,"Los Altos, California (Headquarters)",http://www.thundertech.io/,Select Technology Partner,"Thunder for EC2 automates the replication, verification, and failover of your mission-critical EC2 instances across different AWS regions in the case of an extended or permanent outage to the Amazon data center hosting your production applications, all for a very low price. Instead of asking why you need disaster recovery for cloud instances, for $20/month plus AWS fees, you might ask: why not?",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Thunder%20Technologies%20LLC&id=0010L00001u52YnQAI
Pattern Matched Technologies,"Midrand, Gauteng (Headquarters)",https://www.patternmatched.com,Select Technology Partner,"Pattern Matched Technologies™ (PMT), a South African based award winning leading Fintech company and specialised technical enabler, develops innovative solutions that provide our clients and end users access to mobile enablement, digitalisation and financial services. Our experience spans over 14 years, having innovated many services and products now standardised in the market.","AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pattern%20Matched%20Technologies&id=0010L00001u52a5QAA
Smart Plants,"Stavanger, stavanger (Headquarters)",http://www.smartplants.io,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Smart%20Plants&id=0010L00001u52dYQAQ
Videobank,"Northvale, New Jersey (Headquarters)",http://www.Videobankdigital.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Videobank&id=0010L00001u54nIQAQ
"Breg, Inc.","Carlsbad, California (Headquarters)",http://www.breg.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Breg%2C%20Inc.&id=0010L00001u550JQAQ
CMCSolutions.inc,"名古屋市中区錦, 愛知県 (Headquarters)",http://www.cmc-solutions.co.jp,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CMCSolutions.inc&id=0010L00001u55nmQAA
Qsic,"Abbotsford, Victoria (Headquarters)",http://www.getqsic.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Qsic&id=0010L00001u565RQAQ
"Infordio Co., Ltd.","文京区, 東京都 (Headquarters)",https://www.infordio.co.jp/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Infordio%20Co.%2C%20Ltd.&id=0010L00001u56O0QAI
Creators Match,"渋谷区広尾, 東京都 (Headquarters)",https://c-m.co.jp/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Creators%20Match&id=0010L00001u56SgQAI
DNX Solutions,"Sydney, New South Wales (Headquarters)",https://www.dnx.solutions,Select Consulting Partner,"At DNX we help your business build better software by upgrading how delivery is done, leaving behind manual processes and embracing an automated, cloud-native way of working. Our goal is to streamline your delivery process and infrastructure so your team can focus on what it does best: delivering great software for your clients.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=DNX%20Solutions&id=0010L00001u56SvQAI
Beijing Seemmo Technology Ltd,"北京, Beijing (Headquarters)",http://www.seemmo.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Beijing%20Seemmo%20Technology%20Ltd&id=0010L00001u57bAQAQ
Servicios Especializados de Tecnologia e informatica,"Medellin, Central (Centro) (Headquarters)",http://www.seti.com.co,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Servicios%20Especializados%20de%20Tecnologia%20e%20informatica&id=0010L00001u58sPQAQ
VOTEC Corporation,"San Diego, California (Headquarters)",https://www.votec.net,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=VOTEC%20Corporation&id=0010L00001u599MQAQ
"GAChain Technology Co., Ltd","深圳市, Guangdong (Headquarters)",http://www.gachain.org,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=GAChain%20Technology%20Co.%2C%20Ltd&id=0010L00001u59yxQAA
ConSol Consulting & Solutions Software GmbH,"München, Bavaria (Headquarters)",https://www.consol.de,Select Technology Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ConSol%20Consulting%20%26%20Solutions%20Software%20GmbH&id=0010L00001u5AowQAE
Mavenir,"Richardson, Texas (Headquarters)",http://www.mavenir.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mavenir&id=0010L00001u5BBiQAM
Salty Cloud PBC,"Austin, Texas (Headquarters)",https://www.saltycloud.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Salty%20Cloud%20PBC&id=0010L00001u5BU4QAM
Secomea A/S,"Herlev, Capital Region of Copenhagen (Headquarters)",http://www.secomea.com,Select Technology Partner,"The Secomea solution is the secure industrial IoT solution for OEM and Factory Owners. Secomea offers secure remote access to machinery and industrial equipment with an emphasis on ease of use. In addition, Secomea enables Cloud analysis of machine and equipment behavior to predict maintenance cycles in order to ultimately prevent costly downtime of machinery and production lines.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Secomea%20A%2FS&id=0010L00001u5BbWQAU
BattleFin Group Inc,"Rowayton, Connecticut (Headquarters)",http://www.battlefin.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=BattleFin%20Group%20Inc&id=0010L00001u5BhPQAU
Viddyoze Ltd,"Preston, Lancashire (Headquarters)",http://www.viddyoze.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Viddyoze%20Ltd&id=0010L00001u5D9sQAE
Replenish Group,"Cape Town, Western Cape (Headquarters)",http://www.replenish.co.za,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Replenish%20Group&id=0010L00001u5DBAQA2
